nome;ano;sexo;n
Santana do São Francisco (SE);2022;Mulheres;236
Santa Rosa de Lima (SE);2022;Total;167
Santa Rosa de Lima (SE);2022;Homens;88
Santa Rosa de Lima (SE);2022;Mulheres;79
Santo Amaro das Brotas (SE);2022;Total;843
Santo Amaro das Brotas (SE);2022;Homens;419
Santo Amaro das Brotas (SE);2022;Mulheres;425
São Cristóvão (SE);2022;Total;12832
São Cristóvão (SE);2022;Homens;6561
São Cristóvão (SE);2022;Mulheres;6271
São Domingos (SE);2022;Total;589
São Domingos (SE);2022;Homens;271
São Domingos (SE);2022;Mulheres;318
São Francisco (SE);2022;Total;267
São Francisco (SE);2022;Homens;124
São Francisco (SE);2022;Mulheres;142
São Miguel do Aleixo (SE);2022;Total;172
São Miguel do Aleixo (SE);2022;Homens;67
São Miguel do Aleixo (SE);2022;Mulheres;106
Simão Dias (SE);2022;Total;2313
Simão Dias (SE);2022;Homens;1179
Simão Dias (SE);2022;Mulheres;1134
Siriri (SE);2022;Total;677
Siriri (SE);2022;Homens;361
Siriri (SE);2022;Mulheres;316
Telha (SE);2022;Total;316
Telha (SE);2022;Homens;149
Telha (SE);2022;Mulheres;167
Tobias Barreto (SE);2022;Total;3708
Tobias Barreto (SE);2022;Homens;2082
Tobias Barreto (SE);2022;Mulheres;1626
Tomar do Geru (SE);2022;Total;348
Tomar do Geru (SE);2022;Homens;186
Tomar do Geru (SE);2022;Mulheres;162
Umbaúba (SE);2022;Total;1585
Umbaúba (SE);2022;Homens;713
Umbaúba (SE);2022;Mulheres;871
Abaíra (BA);2022;Total;471
Abaíra (BA);2022;Homens;176
Abaíra (BA);2022;Mulheres;295
Abaré (BA);2022;Total;814
Abaré (BA);2022;Homens;380
Abaré (BA);2022;Mulheres;434
Acajutiba (BA);2022;Total;1145
Acajutiba (BA);2022;Homens;543
Acajutiba (BA);2022;Mulheres;602
Adustina (BA);2022;Total;1055
Adustina (BA);2022;Homens;497
Adustina (BA);2022;Mulheres;559
Água Fria (BA);2022;Total;1010
Água Fria (BA);2022;Homens;519
Água Fria (BA);2022;Mulheres;491
Érico Cardoso (BA);2022;Total;332
Érico Cardoso (BA);2022;Homens;124
Érico Cardoso (BA);2022;Mulheres;209
Aiquara (BA);2022;Total;410
Aiquara (BA);2022;Homens;188
Aiquara (BA);2022;Mulheres;222
Alagoinhas (BA);2022;Total;7793
Alagoinhas (BA);2022;Homens;3793
Alagoinhas (BA);2022;Mulheres;4000
Alcobaça (BA);2022;Total;1514
Alcobaça (BA);2022;Homens;709
Alcobaça (BA);2022;Mulheres;805
Almadina (BA);2022;Total;756
Almadina (BA);2022;Homens;402
Almadina (BA);2022;Mulheres;354
Amargosa (BA);2022;Total;2605
Amargosa (BA);2022;Homens;1338
Amargosa (BA);2022;Mulheres;1267
Amélia Rodrigues (BA);2022;Total;1090
Amélia Rodrigues (BA);2022;Homens;474
Amélia Rodrigues (BA);2022;Mulheres;616
América Dourada (BA);2022;Total;1234
América Dourada (BA);2022;Homens;618
América Dourada (BA);2022;Mulheres;615
Anagé (BA);2022;Total;1175
Anagé (BA);2022;Homens;572
Anagé (BA);2022;Mulheres;602
Andaraí (BA);2022;Total;836
Andaraí (BA);2022;Homens;404
Andaraí (BA);2022;Mulheres;432
Andorinha (BA);2022;Total;1245
Andorinha (BA);2022;Homens;574
Andorinha (BA);2022;Mulheres;671
Angical (BA);2022;Total;681
Angical (BA);2022;Homens;332
Angical (BA);2022;Mulheres;350
Anguera (BA);2022;Total;505
Anguera (BA);2022;Homens;214
Anguera (BA);2022;Mulheres;290
Antas (BA);2022;Total;772
Antas (BA);2022;Homens;346
Antas (BA);2022;Mulheres;425
Antônio Cardoso (BA);2022;Total;353
Antônio Cardoso (BA);2022;Homens;168
Antônio Cardoso (BA);2022;Mulheres;185
Antônio Gonçalves (BA);2022;Total;647
Antônio Gonçalves (BA);2022;Homens;308
Antônio Gonçalves (BA);2022;Mulheres;339
Aporá (BA);2022;Total;927
Aporá (BA);2022;Homens;452
Aporá (BA);2022;Mulheres;475
Apuarema (BA);2022;Total;903
Apuarema (BA);2022;Homens;467
Apuarema (BA);2022;Mulheres;436
Aracatu (BA);2022;Total;386
Aracatu (BA);2022;Homens;221
Aracatu (BA);2022;Mulheres;165
Araçás (BA);2022;Total;790
Araçás (BA);2022;Homens;328
Araçás (BA);2022;Mulheres;463
Araci (BA);2022;Total;2409
Araci (BA);2022;Homens;1134
Araci (BA);2022;Mulheres;1275
Aramari (BA);2022;Total;646
Aramari (BA);2022;Homens;308
Aramari (BA);2022;Mulheres;338
Arataca (BA);2022;Total;653
Arataca (BA);2022;Homens;387
Arataca (BA);2022;Mulheres;266
Aratuípe (BA);2022;Total;522
Aratuípe (BA);2022;Homens;239
Aratuípe (BA);2022;Mulheres;283
Aurelino Leal (BA);2022;Total;696
Aurelino Leal (BA);2022;Homens;355
Aurelino Leal (BA);2022;Mulheres;341
Baianópolis (BA);2022;Total;531
Baianópolis (BA);2022;Homens;275
Baianópolis (BA);2022;Mulheres;256
Baixa Grande (BA);2022;Total;872
Baixa Grande (BA);2022;Homens;375
Baixa Grande (BA);2022;Mulheres;497
Banzaê (BA);2022;Total;629
Banzaê (BA);2022;Homens;294
Banzaê (BA);2022;Mulheres;335
Barra (BA);2022;Total;1701
Barra (BA);2022;Homens;834
Barra (BA);2022;Mulheres;867
Barra da Estiva (BA);2022;Total;1246
Barra da Estiva (BA);2022;Homens;559
Barra da Estiva (BA);2022;Mulheres;687
Barra do Choça (BA);2022;Total;1385
Barra do Choça (BA);2022;Homens;594
Barra do Choça (BA);2022;Mulheres;792
Barra do Mendes (BA);2022;Total;918
Barra do Mendes (BA);2022;Homens;483
Barra do Mendes (BA);2022;Mulheres;435
Barra do Rocha (BA);2022;Total;530
Barra do Rocha (BA);2022;Homens;263
Barra do Rocha (BA);2022;Mulheres;268
Barreiras (BA);2022;Total;11545
Barreiras (BA);2022;Homens;5734
Barreiras (BA);2022;Mulheres;5811
Barro Alto (BA);2022;Total;1046
Barro Alto (BA);2022;Homens;535
Barro Alto (BA);2022;Mulheres;511
Barrocas (BA);2022;Total;701
Barrocas (BA);2022;Homens;356
Barrocas (BA);2022;Mulheres;345
Barro Preto (BA);2022;Total;353
Barro Preto (BA);2022;Homens;182
Barro Preto (BA);2022;Mulheres;171
Belmonte (BA);2022;Total;1149
Belmonte (BA);2022;Homens;572
Belmonte (BA);2022;Mulheres;577
Belo Campo (BA);2022;Total;1115
Belo Campo (BA);2022;Homens;524
Belo Campo (BA);2022;Mulheres;591
Biritinga (BA);2022;Total;916
Biritinga (BA);2022;Homens;515
Biritinga (BA);2022;Mulheres;400
Boa Nova (BA);2022;Total;755
Boa Nova (BA);2022;Homens;377
Boa Nova (BA);2022;Mulheres;378
Boa Vista do Tupim (BA);2022;Total;853
Boa Vista do Tupim (BA);2022;Homens;386
Boa Vista do Tupim (BA);2022;Mulheres;466
Bom Jesus da Lapa (BA);2022;Total;3382
Bom Jesus da Lapa (BA);2022;Homens;1575
Bom Jesus da Lapa (BA);2022;Mulheres;1807
Bom Jesus da Serra (BA);2022;Total;535
Bom Jesus da Serra (BA);2022;Homens;238
Bom Jesus da Serra (BA);2022;Mulheres;298
Boninal (BA);2022;Total;917
Boninal (BA);2022;Homens;441
Boninal (BA);2022;Mulheres;476
Bonito (BA);2022;Total;1047
Bonito (BA);2022;Homens;523
Bonito (BA);2022;Mulheres;525
Boquira (BA);2022;Total;385
Boquira (BA);2022;Homens;161
Boquira (BA);2022;Mulheres;224
Botuporã (BA);2022;Total;613
Botuporã (BA);2022;Homens;313
Botuporã (BA);2022;Mulheres;300
Brejões (BA);2022;Total;567
Brejões (BA);2022;Homens;258
Brejões (BA);2022;Mulheres;309
Brejolândia (BA);2022;Total;518
Brejolândia (BA);2022;Homens;254
Brejolândia (BA);2022;Mulheres;264
Brotas de Macaúbas (BA);2022;Total;633
Brotas de Macaúbas (BA);2022;Homens;334
Brotas de Macaúbas (BA);2022;Mulheres;299
Brumado (BA);2022;Total;3211
Brumado (BA);2022;Homens;1660
Brumado (BA);2022;Mulheres;1551
Buerarema (BA);2022;Total;1141
Buerarema (BA);2022;Homens;548
Buerarema (BA);2022;Mulheres;593
Buritirama (BA);2022;Total;682
Buritirama (BA);2022;Homens;361
Buritirama (BA);2022;Mulheres;321
Caatiba (BA);2022;Total;173
Caatiba (BA);2022;Homens;82
Caatiba (BA);2022;Mulheres;91
Cabaceiras do Paraguaçu (BA);2022;Total;883
Cabaceiras do Paraguaçu (BA);2022;Homens;389
Cabaceiras do Paraguaçu (BA);2022;Mulheres;494
Cachoeira (BA);2022;Total;1998
Cachoeira (BA);2022;Homens;943
Cachoeira (BA);2022;Mulheres;1054
Caculé (BA);2022;Total;1257
Caculé (BA);2022;Homens;648
Caculé (BA);2022;Mulheres;609
Caém (BA);2022;Total;827
Caém (BA);2022;Homens;363
Caém (BA);2022;Mulheres;464
Caetanos (BA);2022;Total;462
Caetanos (BA);2022;Homens;203
Caetanos (BA);2022;Mulheres;259
Caetité (BA);2022;Total;2047
Caetité (BA);2022;Homens;973
Caetité (BA);2022;Mulheres;1074
Cafarnaum (BA);2022;Total;733
Cafarnaum (BA);2022;Homens;329
Cafarnaum (BA);2022;Mulheres;404
Cairu (BA);2022;Total;2172
Cairu (BA);2022;Homens;967
Cairu (BA);2022;Mulheres;1204
Caldeirão Grande (BA);2022;Total;717
Caldeirão Grande (BA);2022;Homens;290
Caldeirão Grande (BA);2022;Mulheres;427
Camacan (BA);2022;Total;1469
Camacan (BA);2022;Homens;714
Camacan (BA);2022;Mulheres;755
Camaçari (BA);2022;Total;31285
Camaçari (BA);2022;Homens;14691
Camaçari (BA);2022;Mulheres;16594
Camamu (BA);2022;Total;2087
Camamu (BA);2022;Homens;1040
Camamu (BA);2022;Mulheres;1047
Campo Alegre de Lourdes (BA);2022;Total;1764
Campo Alegre de Lourdes (BA);2022;Homens;759
Campo Alegre de Lourdes (BA);2022;Mulheres;1005
Campo Formoso (BA);2022;Total;2734
Campo Formoso (BA);2022;Homens;1319
Campo Formoso (BA);2022;Mulheres;1415
Canápolis (BA);2022;Total;430
Canápolis (BA);2022;Homens;226
Canápolis (BA);2022;Mulheres;204
Canarana (BA);2022;Total;876
Canarana (BA);2022;Homens;411
Canarana (BA);2022;Mulheres;466
Canavieiras (BA);2022;Total;1889
Canavieiras (BA);2022;Homens;1000
Canavieiras (BA);2022;Mulheres;889
Candeal (BA);2022;Total;314
Candeal (BA);2022;Homens;139
Candeal (BA);2022;Mulheres;174
Candeias (BA);2022;Total;2344
Candeias (BA);2022;Homens;1090
Candeias (BA);2022;Mulheres;1253
Candiba (BA);2022;Total;515
Candiba (BA);2022;Homens;278
Candiba (BA);2022;Mulheres;237
Cândido Sales (BA);2022;Total;1580
Cândido Sales (BA);2022;Homens;679
Cândido Sales (BA);2022;Mulheres;901
Cansanção (BA);2022;Total;1888
Cansanção (BA);2022;Homens;877
Cansanção (BA);2022;Mulheres;1011
Canudos (BA);2022;Total;945
Canudos (BA);2022;Homens;484
Canudos (BA);2022;Mulheres;462
Capela do Alto Alegre (BA);2022;Total;960
Capela do Alto Alegre (BA);2022;Homens;484
Capela do Alto Alegre (BA);2022;Mulheres;476
Capim Grosso (BA);2022;Total;3082
Capim Grosso (BA);2022;Homens;1501
Capim Grosso (BA);2022;Mulheres;1581
Caraíbas (BA);2022;Total;715
Caraíbas (BA);2022;Homens;343
Caraíbas (BA);2022;Mulheres;371
Caravelas (BA);2022;Total;1355
Caravelas (BA);2022;Homens;618
Caravelas (BA);2022;Mulheres;737
Cardeal da Silva (BA);2022;Total;373
Cardeal da Silva (BA);2022;Homens;180
Cardeal da Silva (BA);2022;Mulheres;194
Carinhanha (BA);2022;Total;1537
Carinhanha (BA);2022;Homens;725
Carinhanha (BA);2022;Mulheres;812
Casa Nova (BA);2022;Total;2541
Casa Nova (BA);2022;Homens;1218
Casa Nova (BA);2022;Mulheres;1324
Castro Alves (BA);2022;Total;1406
Castro Alves (BA);2022;Homens;691
Castro Alves (BA);2022;Mulheres;714
Catolândia (BA);2022;Total;190
Catolândia (BA);2022;Homens;85
Catolândia (BA);2022;Mulheres;105
Catu (BA);2022;Total;1756
Catu (BA);2022;Homens;792
Catu (BA);2022;Mulheres;964
Caturama (BA);2022;Total;265
Caturama (BA);2022;Homens;136
Caturama (BA);2022;Mulheres;129
Central (BA);2022;Total;951
Central (BA);2022;Homens;536
Central (BA);2022;Mulheres;415
Chorrochó (BA);2022;Total;197
Chorrochó (BA);2022;Homens;100
Chorrochó (BA);2022;Mulheres;97
Cícero Dantas (BA);2022;Total;1855
Cícero Dantas (BA);2022;Homens;969
Cícero Dantas (BA);2022;Mulheres;887
Cipó (BA);2022;Total;1386
Cipó (BA);2022;Homens;710
Cipó (BA);2022;Mulheres;677
Coaraci (BA);2022;Total;1276
Coaraci (BA);2022;Homens;588
Coaraci (BA);2022;Mulheres;687
Cocos (BA);2022;Total;691
Cocos (BA);2022;Homens;335
Cocos (BA);2022;Mulheres;356
Conceição da Feira (BA);2022;Total;911
Conceição da Feira (BA);2022;Homens;508
Conceição da Feira (BA);2022;Mulheres;404
Conceição do Almeida (BA);2022;Total;967
Conceição do Almeida (BA);2022;Homens;443
Conceição do Almeida (BA);2022;Mulheres;525
Conceição do Coité (BA);2022;Total;3794
Conceição do Coité (BA);2022;Homens;1786
Conceição do Coité (BA);2022;Mulheres;2008
Conceição do Jacuípe (BA);2022;Total;2917
Conceição do Jacuípe (BA);2022;Homens;1484
Conceição do Jacuípe (BA);2022;Mulheres;1433
Conde (BA);2022;Total;1176
Conde (BA);2022;Homens;602
Conde (BA);2022;Mulheres;574
Condeúba (BA);2022;Total;773
Condeúba (BA);2022;Homens;412
Condeúba (BA);2022;Mulheres;362
Contendas do Sincorá (BA);2022;Total;259
Contendas do Sincorá (BA);2022;Homens;117
Contendas do Sincorá (BA);2022;Mulheres;142
Coração de Maria (BA);2022;Total;1735
Coração de Maria (BA);2022;Homens;780
Coração de Maria (BA);2022;Mulheres;954
Cordeiros (BA);2022;Total;570
Cordeiros (BA);2022;Homens;276
Cordeiros (BA);2022;Mulheres;294
Coribe (BA);2022;Total;801
Coribe (BA);2022;Homens;396
Coribe (BA);2022;Mulheres;405
Coronel João Sá (BA);2022;Total;677
Coronel João Sá (BA);2022;Homens;310
Coronel João Sá (BA);2022;Mulheres;367
Correntina (BA);2022;Total;1520
Correntina (BA);2022;Homens;772
Correntina (BA);2022;Mulheres;748
Cotegipe (BA);2022;Total;504
Cotegipe (BA);2022;Homens;215
Cotegipe (BA);2022;Mulheres;289
Cravolândia (BA);2022;Total;344
Cravolândia (BA);2022;Homens;185
Cravolândia (BA);2022;Mulheres;159
Crisópolis (BA);2022;Total;1248
Crisópolis (BA);2022;Homens;613
Crisópolis (BA);2022;Mulheres;634
Cristópolis (BA);2022;Total;853
Cristópolis (BA);2022;Homens;443
Cristópolis (BA);2022;Mulheres;409
Cruz das Almas (BA);2022;Total;3816
Cruz das Almas (BA);2022;Homens;1913
Cruz das Almas (BA);2022;Mulheres;1903
Curaçá (BA);2022;Total;1395
Curaçá (BA);2022;Homens;620
Curaçá (BA);2022;Mulheres;775
Dário Meira (BA);2022;Total;634
Dário Meira (BA);2022;Homens;324
Dário Meira (BA);2022;Mulheres;310
Dias d'Ávila (BA);2022;Total;6218
Dias d'Ávila (BA);2022;Homens;2984
Dias d'Ávila (BA);2022;Mulheres;3234
Dom Basílio (BA);2022;Total;288
Dom Basílio (BA);2022;Homens;141
Dom Basílio (BA);2022;Mulheres;147
Dom Macedo Costa (BA);2022;Total;486
Dom Macedo Costa (BA);2022;Homens;219
Dom Macedo Costa (BA);2022;Mulheres;267
Elísio Medrado (BA);2022;Total;594
Elísio Medrado (BA);2022;Homens;288
Elísio Medrado (BA);2022;Mulheres;307
Encruzilhada (BA);2022;Total;843
Encruzilhada (BA);2022;Homens;407
Encruzilhada (BA);2022;Mulheres;436
Entre Rios (BA);2022;Total;2033
Entre Rios (BA);2022;Homens;1061
Entre Rios (BA);2022;Mulheres;972
Esplanada (BA);2022;Total;2102
Esplanada (BA);2022;Homens;1010
Esplanada (BA);2022;Mulheres;1092
Euclides da Cunha (BA);2022;Total;3420
Euclides da Cunha (BA);2022;Homens;1738
Euclides da Cunha (BA);2022;Mulheres;1682
Eunápolis (BA);2022;Total;8657
Eunápolis (BA);2022;Homens;4123
Eunápolis (BA);2022;Mulheres;4534
Fátima (BA);2022;Total;1359
Fátima (BA);2022;Homens;705
Fátima (BA);2022;Mulheres;654
Feira da Mata (BA);2022;Total;579
Feira da Mata (BA);2022;Homens;276
Feira da Mata (BA);2022;Mulheres;303
Feira de Santana (BA);2022;Total;27757
Feira de Santana (BA);2022;Homens;12698
Feira de Santana (BA);2022;Mulheres;15059
Filadélfia (BA);2022;Total;859
Filadélfia (BA);2022;Homens;379
Filadélfia (BA);2022;Mulheres;480
Firmino Alves (BA);2022;Total;224
Firmino Alves (BA);2022;Homens;106
Firmino Alves (BA);2022;Mulheres;118
Floresta Azul (BA);2022;Total;1035
Floresta Azul (BA);2022;Homens;510
Floresta Azul (BA);2022;Mulheres;526
Formosa do Rio Preto (BA);2022;Total;1480
Formosa do Rio Preto (BA);2022;Homens;680
Formosa do Rio Preto (BA);2022;Mulheres;800
Gandu (BA);2022;Total;1777
Gandu (BA);2022;Homens;758
Gandu (BA);2022;Mulheres;1019
Gavião (BA);2022;Total;395
Gavião (BA);2022;Homens;224
Gavião (BA);2022;Mulheres;171
Gentio do Ouro (BA);2022;Total;695
Gentio do Ouro (BA);2022;Homens;367
Gentio do Ouro (BA);2022;Mulheres;328
Glória (BA);2022;Total;450
Glória (BA);2022;Homens;216
Glória (BA);2022;Mulheres;234
Gongogi (BA);2022;Total;559
Gongogi (BA);2022;Homens;262
Gongogi (BA);2022;Mulheres;297
Governador Mangabeira (BA);2022;Total;1250
Governador Mangabeira (BA);2022;Homens;676
Governador Mangabeira (BA);2022;Mulheres;574
Guajeru (BA);2022;Total;484
Guajeru (BA);2022;Homens;234
Guajeru (BA);2022;Mulheres;249
Guanambi (BA);2022;Total;5457
Guanambi (BA);2022;Homens;2639
Guanambi (BA);2022;Mulheres;2818
Guaratinga (BA);2022;Total;1472
Guaratinga (BA);2022;Homens;769
Guaratinga (BA);2022;Mulheres;703
Heliópolis (BA);2022;Total;884
Heliópolis (BA);2022;Homens;410
Heliópolis (BA);2022;Mulheres;474
Iaçu (BA);2022;Total;1503
Iaçu (BA);2022;Homens;715
Iaçu (BA);2022;Mulheres;788
Ibiassucê (BA);2022;Total;454
Ibiassucê (BA);2022;Homens;259
Ibiassucê (BA);2022;Mulheres;195
Ibicaraí (BA);2022;Total;1665
Ibicaraí (BA);2022;Homens;697
Ibicaraí (BA);2022;Mulheres;969
Ibicoara (BA);2022;Total;2029
Ibicoara (BA);2022;Homens;937
Ibicoara (BA);2022;Mulheres;1091
Ibicuí (BA);2022;Total;1102
Ibicuí (BA);2022;Homens;496
Ibicuí (BA);2022;Mulheres;606
Ibipeba (BA);2022;Total;849
Ibipeba (BA);2022;Homens;439
Ibipeba (BA);2022;Mulheres;410
Ibipitanga (BA);2022;Total;423
Ibipitanga (BA);2022;Homens;182
Ibipitanga (BA);2022;Mulheres;241
Ibiquera (BA);2022;Total;158
Ibiquera (BA);2022;Homens;79
Ibiquera (BA);2022;Mulheres;79
Ibirapitanga (BA);2022;Total;1457
Ibirapitanga (BA);2022;Homens;741
Ibirapitanga (BA);2022;Mulheres;716
Ibirapuã (BA);2022;Total;749
Ibirapuã (BA);2022;Homens;406
Ibirapuã (BA);2022;Mulheres;343
Ibirataia (BA);2022;Total;1471
Ibirataia (BA);2022;Homens;620
Ibirataia (BA);2022;Mulheres;851
Ibitiara (BA);2022;Total;691
Ibitiara (BA);2022;Homens;332
Ibitiara (BA);2022;Mulheres;359
Ibititá (BA);2022;Total;486
Ibititá (BA);2022;Homens;243
Ibititá (BA);2022;Mulheres;244
Ibotirama (BA);2022;Total;1572
Ibotirama (BA);2022;Homens;765
Ibotirama (BA);2022;Mulheres;808
Ichu (BA);2022;Total;403
Ichu (BA);2022;Homens;194
Ichu (BA);2022;Mulheres;209
Igaporã (BA);2022;Total;619
Igaporã (BA);2022;Homens;315
Igaporã (BA);2022;Mulheres;304
Igrapiúna (BA);2022;Total;438
Igrapiúna (BA);2022;Homens;170
Igrapiúna (BA);2022;Mulheres;268
Iguaí (BA);2022;Total;1082
Iguaí (BA);2022;Homens;500
Iguaí (BA);2022;Mulheres;582
Ilhéus (BA);2022;Total;12882
Ilhéus (BA);2022;Homens;6221
Ilhéus (BA);2022;Mulheres;6661
Inhambupe (BA);2022;Total;1786
Inhambupe (BA);2022;Homens;770
Inhambupe (BA);2022;Mulheres;1015
Ipecaetá (BA);2022;Total;291
Ipecaetá (BA);2022;Homens;136
Ipecaetá (BA);2022;Mulheres;155
Ipiaú (BA);2022;Total;2108
Ipiaú (BA);2022;Homens;1036
Ipiaú (BA);2022;Mulheres;1072
Ipirá (BA);2022;Total;2353
Ipirá (BA);2022;Homens;1109
Ipirá (BA);2022;Mulheres;1244
Ipupiara (BA);2022;Total;658
Ipupiara (BA);2022;Homens;305
Ipupiara (BA);2022;Mulheres;353
Irajuba (BA);2022;Total;368
Irajuba (BA);2022;Homens;145
Irajuba (BA);2022;Mulheres;222
Iramaia (BA);2022;Total;383
Iramaia (BA);2022;Homens;181
Iramaia (BA);2022;Mulheres;202
Iraquara (BA);2022;Total;1186
Iraquara (BA);2022;Homens;533
Iraquara (BA);2022;Mulheres;653
Irará (BA);2022;Total;2016
Irará (BA);2022;Homens;1000
Irará (BA);2022;Mulheres;1016
Irecê (BA);2022;Total;7192
Irecê (BA);2022;Homens;3354
Irecê (BA);2022;Mulheres;3839
Itabela (BA);2022;Total;1772
Itabela (BA);2022;Homens;918
Itabela (BA);2022;Mulheres;854
Itaberaba (BA);2022;Total;4217
Itaberaba (BA);2022;Homens;2017
Itaberaba (BA);2022;Mulheres;2200
Itabuna (BA);2022;Total;9905
Itabuna (BA);2022;Homens;4654
Itabuna (BA);2022;Mulheres;5251
Itacaré (BA);2022;Total;2330
Itacaré (BA);2022;Homens;1093
Itacaré (BA);2022;Mulheres;1237
Itaeté (BA);2022;Total;792
Itaeté (BA);2022;Homens;332
Itaeté (BA);2022;Mulheres;461
Itagi (BA);2022;Total;817
Itagi (BA);2022;Homens;361
Itagi (BA);2022;Mulheres;456
Itagibá (BA);2022;Total;1899
Itagibá (BA);2022;Homens;938
Itagibá (BA);2022;Mulheres;962
Itagimirim (BA);2022;Total;743
Itagimirim (BA);2022;Homens;369
Itagimirim (BA);2022;Mulheres;374
Itaguaçu da Bahia (BA);2022;Total;912
Itaguaçu da Bahia (BA);2022;Homens;497
Itaguaçu da Bahia (BA);2022;Mulheres;415
Itaju do Colônia (BA);2022;Total;535
Itaju do Colônia (BA);2022;Homens;234
Itaju do Colônia (BA);2022;Mulheres;301
Itajuípe (BA);2022;Total;671
Itajuípe (BA);2022;Homens;297
Itajuípe (BA);2022;Mulheres;374
Itamaraju (BA);2022;Total;3319
Itamaraju (BA);2022;Homens;1712
Itamaraju (BA);2022;Mulheres;1607
Itamari (BA);2022;Total;617
Itamari (BA);2022;Homens;300
Itamari (BA);2022;Mulheres;317
Itambé (BA);2022;Total;1013
Itambé (BA);2022;Homens;533
Itambé (BA);2022;Mulheres;480
Itanagra (BA);2022;Total;678
Itanagra (BA);2022;Homens;315
Itanagra (BA);2022;Mulheres;364
Itanhém (BA);2022;Total;1072
Itanhém (BA);2022;Homens;533
Itanhém (BA);2022;Mulheres;540
Itaparica (BA);2022;Total;1366
Itaparica (BA);2022;Homens;701
Itaparica (BA);2022;Mulheres;665
Itapé (BA);2022;Total;554
Itapé (BA);2022;Homens;271
Itapé (BA);2022;Mulheres;282
Itapebi (BA);2022;Total;644
Itapebi (BA);2022;Homens;270
Itapebi (BA);2022;Mulheres;374
Itapetinga (BA);2022;Total;3492
Itapetinga (BA);2022;Homens;1689
Itapetinga (BA);2022;Mulheres;1803
Itapicuru (BA);2022;Total;1483
Itapicuru (BA);2022;Homens;715
Itapicuru (BA);2022;Mulheres;769
Itapitanga (BA);2022;Total;329
Itapitanga (BA);2022;Homens;148
Itapitanga (BA);2022;Mulheres;181
Itaquara (BA);2022;Total;230
Itaquara (BA);2022;Homens;115
Itaquara (BA);2022;Mulheres;115
Itarantim (BA);2022;Total;822
Itarantim (BA);2022;Homens;444
Itarantim (BA);2022;Mulheres;378
Itatim (BA);2022;Total;1236
Itatim (BA);2022;Homens;598
Itatim (BA);2022;Mulheres;638
Itiruçu (BA);2022;Total;833
Itiruçu (BA);2022;Homens;430
Itiruçu (BA);2022;Mulheres;402
Itiúba (BA);2022;Total;1410
Itiúba (BA);2022;Homens;739
Itiúba (BA);2022;Mulheres;672
