nome;ano;sexo;n
Barão (RS);2010;Mulheres;269
Barão de Cotegipe (RS);2010;Total;569
Barão de Cotegipe (RS);2010;Homens;291
Barão de Cotegipe (RS);2010;Mulheres;277
Barão do Triunfo (RS);2010;Total;295
Barão do Triunfo (RS);2010;Homens;131
Barão do Triunfo (RS);2010;Mulheres;164
Barracão (RS);2010;Total;652
Barracão (RS);2010;Homens;322
Barracão (RS);2010;Mulheres;330
Barra do Guarita (RS);2010;Total;349
Barra do Guarita (RS);2010;Homens;167
Barra do Guarita (RS);2010;Mulheres;182
Barra do Quaraí (RS);2010;Total;358
Barra do Quaraí (RS);2010;Homens;201
Barra do Quaraí (RS);2010;Mulheres;157
Barra do Ribeiro (RS);2010;Total;1237
Barra do Ribeiro (RS);2010;Homens;609
Barra do Ribeiro (RS);2010;Mulheres;628
Barra do Rio Azul (RS);2010;Total;117
Barra do Rio Azul (RS);2010;Homens;39
Barra do Rio Azul (RS);2010;Mulheres;78
Barra Funda (RS);2010;Total;300
Barra Funda (RS);2010;Homens;151
Barra Funda (RS);2010;Mulheres;149
Barros Cassal (RS);2010;Total;539
Barros Cassal (RS);2010;Homens;267
Barros Cassal (RS);2010;Mulheres;272
Benjamin Constant do Sul (RS);2010;Total;119
Benjamin Constant do Sul (RS);2010;Homens;63
Benjamin Constant do Sul (RS);2010;Mulheres;55
Bento Gonçalves (RS);2010;Total;11029
Bento Gonçalves (RS);2010;Homens;5543
Bento Gonçalves (RS);2010;Mulheres;5486
Boa Vista das Missões (RS);2010;Total;220
Boa Vista das Missões (RS);2010;Homens;110
Boa Vista das Missões (RS);2010;Mulheres;110
Boa Vista do Buricá (RS);2010;Total;683
Boa Vista do Buricá (RS);2010;Homens;327
Boa Vista do Buricá (RS);2010;Mulheres;356
Boa Vista do Cadeado (RS);2010;Total;279
Boa Vista do Cadeado (RS);2010;Homens;129
Boa Vista do Cadeado (RS);2010;Mulheres;150
Boa Vista do Incra (RS);2010;Total;241
Boa Vista do Incra (RS);2010;Homens;131
Boa Vista do Incra (RS);2010;Mulheres;110
Boa Vista do Sul (RS);2010;Total;155
Boa Vista do Sul (RS);2010;Homens;91
Boa Vista do Sul (RS);2010;Mulheres;65
Bom Jesus (RS);2010;Total;835
Bom Jesus (RS);2010;Homens;443
Bom Jesus (RS);2010;Mulheres;392
Bom Princípio (RS);2010;Total;1491
Bom Princípio (RS);2010;Homens;731
Bom Princípio (RS);2010;Mulheres;760
Bom Progresso (RS);2010;Total;200
Bom Progresso (RS);2010;Homens;105
Bom Progresso (RS);2010;Mulheres;95
Bom Retiro do Sul (RS);2010;Total;1334
Bom Retiro do Sul (RS);2010;Homens;728
Bom Retiro do Sul (RS);2010;Mulheres;606
Boqueirão do Leão (RS);2010;Total;497
Boqueirão do Leão (RS);2010;Homens;261
Boqueirão do Leão (RS);2010;Mulheres;236
Bossoroca (RS);2010;Total;401
Bossoroca (RS);2010;Homens;205
Bossoroca (RS);2010;Mulheres;196
Bozano (RS);2010;Total;192
Bozano (RS);2010;Homens;87
Bozano (RS);2010;Mulheres;106
Braga (RS);2010;Total;302
Braga (RS);2010;Homens;153
Braga (RS);2010;Mulheres;149
Brochier (RS);2010;Total;460
Brochier (RS);2010;Homens;190
Brochier (RS);2010;Mulheres;270
Butiá (RS);2010;Total;835
Butiá (RS);2010;Homens;429
Butiá (RS);2010;Mulheres;406
Caçapava do Sul (RS);2010;Total;1895
Caçapava do Sul (RS);2010;Homens;872
Caçapava do Sul (RS);2010;Mulheres;1023
Cacequi (RS);2010;Total;906
Cacequi (RS);2010;Homens;470
Cacequi (RS);2010;Mulheres;436
Cachoeira do Sul (RS);2010;Total;4901
Cachoeira do Sul (RS);2010;Homens;2407
Cachoeira do Sul (RS);2010;Mulheres;2494
Cachoeirinha (RS);2010;Total;12323
Cachoeirinha (RS);2010;Homens;6071
Cachoeirinha (RS);2010;Mulheres;6253
Cacique Doble (RS);2010;Total;222
Cacique Doble (RS);2010;Homens;94
Cacique Doble (RS);2010;Mulheres;128
Caibaté (RS);2010;Total;287
Caibaté (RS);2010;Homens;146
Caibaté (RS);2010;Mulheres;141
Caiçara (RS);2010;Total;334
Caiçara (RS);2010;Homens;149
Caiçara (RS);2010;Mulheres;184
Camaquã (RS);2010;Total;2409
Camaquã (RS);2010;Homens;1073
Camaquã (RS);2010;Mulheres;1336
Camargo (RS);2010;Total;161
Camargo (RS);2010;Homens;69
Camargo (RS);2010;Mulheres;92
Cambará do Sul (RS);2010;Total;477
Cambará do Sul (RS);2010;Homens;229
Cambará do Sul (RS);2010;Mulheres;248
Campestre da Serra (RS);2010;Total;328
Campestre da Serra (RS);2010;Homens;169
Campestre da Serra (RS);2010;Mulheres;159
Campina das Missões (RS);2010;Total;321
Campina das Missões (RS);2010;Homens;129
Campina das Missões (RS);2010;Mulheres;193
Campinas do Sul (RS);2010;Total;309
Campinas do Sul (RS);2010;Homens;145
Campinas do Sul (RS);2010;Mulheres;164
Campo Bom (RS);2010;Total;5789
Campo Bom (RS);2010;Homens;2980
Campo Bom (RS);2010;Mulheres;2809
Campo Novo (RS);2010;Total;595
Campo Novo (RS);2010;Homens;300
Campo Novo (RS);2010;Mulheres;295
Campos Borges (RS);2010;Total;267
Campos Borges (RS);2010;Homens;115
Campos Borges (RS);2010;Mulheres;151
Candelária (RS);2010;Total;1751
Candelária (RS);2010;Homens;881
Candelária (RS);2010;Mulheres;870
Cândido Godói (RS);2010;Total;478
Cândido Godói (RS);2010;Homens;247
Cândido Godói (RS);2010;Mulheres;231
Candiota (RS);2010;Total;1002
Candiota (RS);2010;Homens;513
Candiota (RS);2010;Mulheres;489
Canela (RS);2010;Total;3942
Canela (RS);2010;Homens;1951
Canela (RS);2010;Mulheres;1991
Canguçu (RS);2010;Total;1654
Canguçu (RS);2010;Homens;794
Canguçu (RS);2010;Mulheres;860
Canoas (RS);2010;Total;24522
Canoas (RS);2010;Homens;12453
Canoas (RS);2010;Mulheres;12068
Canudos do Vale (RS);2010;Total;69
Canudos do Vale (RS);2010;Homens;33
Canudos do Vale (RS);2010;Mulheres;36
Capão Bonito do Sul (RS);2010;Total;153
Capão Bonito do Sul (RS);2010;Homens;80
Capão Bonito do Sul (RS);2010;Mulheres;73
Capão da Canoa (RS);2010;Total;7738
Capão da Canoa (RS);2010;Homens;3707
Capão da Canoa (RS);2010;Mulheres;4031
Capão do Cipó (RS);2010;Total;290
Capão do Cipó (RS);2010;Homens;145
Capão do Cipó (RS);2010;Mulheres;144
Capão do Leão (RS);2010;Total;2249
Capão do Leão (RS);2010;Homens;1106
Capão do Leão (RS);2010;Mulheres;1142
Capivari do Sul (RS);2010;Total;669
Capivari do Sul (RS);2010;Homens;331
Capivari do Sul (RS);2010;Mulheres;338
Capela de Santana (RS);2010;Total;1348
Capela de Santana (RS);2010;Homens;691
Capela de Santana (RS);2010;Mulheres;657
Capitão (RS);2010;Total;177
Capitão (RS);2010;Homens;84
Capitão (RS);2010;Mulheres;93
Carazinho (RS);2010;Total;3581
Carazinho (RS);2010;Homens;1720
Carazinho (RS);2010;Mulheres;1862
Caraá (RS);2010;Total;745
Caraá (RS);2010;Homens;388
Caraá (RS);2010;Mulheres;357
Carlos Barbosa (RS);2010;Total;2745
Carlos Barbosa (RS);2010;Homens;1383
Carlos Barbosa (RS);2010;Mulheres;1362
Carlos Gomes (RS);2010;Total;38
Carlos Gomes (RS);2010;Homens;12
Carlos Gomes (RS);2010;Mulheres;27
Casca (RS);2010;Total;677
Casca (RS);2010;Homens;331
Casca (RS);2010;Mulheres;346
Caseiros (RS);2010;Total;261
Caseiros (RS);2010;Homens;131
Caseiros (RS);2010;Mulheres;131
Catuípe (RS);2010;Total;586
Catuípe (RS);2010;Homens;307
Catuípe (RS);2010;Mulheres;279
Caxias do Sul (RS);2010;Total;37437
Caxias do Sul (RS);2010;Homens;19031
Caxias do Sul (RS);2010;Mulheres;18406
Centenário (RS);2010;Total;104
Centenário (RS);2010;Homens;49
Centenário (RS);2010;Mulheres;55
Cerrito (RS);2010;Total;350
Cerrito (RS);2010;Homens;165
Cerrito (RS);2010;Mulheres;185
Cerro Branco (RS);2010;Total;336
Cerro Branco (RS);2010;Homens;149
Cerro Branco (RS);2010;Mulheres;187
Cerro Grande (RS);2010;Total;215
Cerro Grande (RS);2010;Homens;110
Cerro Grande (RS);2010;Mulheres;105
Cerro Grande do Sul (RS);2010;Total;620
Cerro Grande do Sul (RS);2010;Homens;289
Cerro Grande do Sul (RS);2010;Mulheres;331
Cerro Largo (RS);2010;Total;1686
Cerro Largo (RS);2010;Homens;861
Cerro Largo (RS);2010;Mulheres;826
Chapada (RS);2010;Total;719
Chapada (RS);2010;Homens;350
Chapada (RS);2010;Mulheres;369
Charqueadas (RS);2010;Total;4788
Charqueadas (RS);2010;Homens;3610
Charqueadas (RS);2010;Mulheres;1178
Charrua (RS);2010;Total;201
Charrua (RS);2010;Homens;92
Charrua (RS);2010;Mulheres;109
Chiapetta (RS);2010;Total;325
Chiapetta (RS);2010;Homens;164
Chiapetta (RS);2010;Mulheres;161
Chuí (RS);2010;Total;883
Chuí (RS);2010;Homens;423
Chuí (RS);2010;Mulheres;460
Chuvisca (RS);2010;Total;430
Chuvisca (RS);2010;Homens;205
Chuvisca (RS);2010;Mulheres;225
Cidreira (RS);2010;Total;3747
Cidreira (RS);2010;Homens;1820
Cidreira (RS);2010;Mulheres;1927
Ciríaco (RS);2010;Total;332
Ciríaco (RS);2010;Homens;167
Ciríaco (RS);2010;Mulheres;165
Colinas (RS);2010;Total;320
Colinas (RS);2010;Homens;157
Colinas (RS);2010;Mulheres;163
Colorado (RS);2010;Total;269
Colorado (RS);2010;Homens;126
Colorado (RS);2010;Mulheres;143
Condor (RS);2010;Total;566
Condor (RS);2010;Homens;261
Condor (RS);2010;Mulheres;305
Constantina (RS);2010;Total;794
Constantina (RS);2010;Homens;333
Constantina (RS);2010;Mulheres;462
Coqueiro Baixo (RS);2010;Total;113
Coqueiro Baixo (RS);2010;Homens;59
Coqueiro Baixo (RS);2010;Mulheres;54
Coqueiros do Sul (RS);2010;Total;197
Coqueiros do Sul (RS);2010;Homens;99
Coqueiros do Sul (RS);2010;Mulheres;98
Coronel Barros (RS);2010;Total;307
Coronel Barros (RS);2010;Homens;123
Coronel Barros (RS);2010;Mulheres;184
Coronel Bicaco (RS);2010;Total;484
Coronel Bicaco (RS);2010;Homens;241
Coronel Bicaco (RS);2010;Mulheres;243
Coronel Pilar (RS);2010;Total;98
Coronel Pilar (RS);2010;Homens;38
Coronel Pilar (RS);2010;Mulheres;60
Cotiporã (RS);2010;Total;329
Cotiporã (RS);2010;Homens;191
Cotiporã (RS);2010;Mulheres;138
Coxilha (RS);2010;Total;177
Coxilha (RS);2010;Homens;67
Coxilha (RS);2010;Mulheres;110
Crissiumal (RS);2010;Total;1127
Crissiumal (RS);2010;Homens;523
Crissiumal (RS);2010;Mulheres;604
Cristal (RS);2010;Total;630
Cristal (RS);2010;Homens;328
Cristal (RS);2010;Mulheres;302
Cristal do Sul (RS);2010;Total;203
Cristal do Sul (RS);2010;Homens;98
Cristal do Sul (RS);2010;Mulheres;105
Cruz Alta (RS);2010;Total;4271
Cruz Alta (RS);2010;Homens;1994
Cruz Alta (RS);2010;Mulheres;2277
Cruzaltense (RS);2010;Total;79
Cruzaltense (RS);2010;Homens;29
Cruzaltense (RS);2010;Mulheres;50
Cruzeiro do Sul (RS);2010;Total;1349
Cruzeiro do Sul (RS);2010;Homens;730
Cruzeiro do Sul (RS);2010;Mulheres;619
David Canabarro (RS);2010;Total;286
David Canabarro (RS);2010;Homens;121
David Canabarro (RS);2010;Mulheres;165
Derrubadas (RS);2010;Total;135
Derrubadas (RS);2010;Homens;69
Derrubadas (RS);2010;Mulheres;66
Dezesseis de Novembro (RS);2010;Total;175
Dezesseis de Novembro (RS);2010;Homens;88
Dezesseis de Novembro (RS);2010;Mulheres;87
Dilermando de Aguiar (RS);2010;Total;190
Dilermando de Aguiar (RS);2010;Homens;91
Dilermando de Aguiar (RS);2010;Mulheres;100
Dois Irmãos (RS);2010;Total;3453
Dois Irmãos (RS);2010;Homens;1719
Dois Irmãos (RS);2010;Mulheres;1733
Dois Irmãos das Missões (RS);2010;Total;58
Dois Irmãos das Missões (RS);2010;Homens;15
Dois Irmãos das Missões (RS);2010;Mulheres;43
Dois Lajeados (RS);2010;Total;313
Dois Lajeados (RS);2010;Homens;149
Dois Lajeados (RS);2010;Mulheres;165
Dom Feliciano (RS);2010;Total;496
Dom Feliciano (RS);2010;Homens;224
Dom Feliciano (RS);2010;Mulheres;271
Dom Pedro de Alcântara (RS);2010;Total;101
Dom Pedro de Alcântara (RS);2010;Homens;53
Dom Pedro de Alcântara (RS);2010;Mulheres;48
Dom Pedrito (RS);2010;Total;1748
Dom Pedrito (RS);2010;Homens;938
Dom Pedrito (RS);2010;Mulheres;810
Dona Francisca (RS);2010;Total;251
Dona Francisca (RS);2010;Homens;122
Dona Francisca (RS);2010;Mulheres;129
Doutor Maurício Cardoso (RS);2010;Total;313
Doutor Maurício Cardoso (RS);2010;Homens;159
Doutor Maurício Cardoso (RS);2010;Mulheres;154
Doutor Ricardo (RS);2010;Total;208
Doutor Ricardo (RS);2010;Homens;114
Doutor Ricardo (RS);2010;Mulheres;94
Eldorado do Sul (RS);2010;Total;5078
Eldorado do Sul (RS);2010;Homens;2605
Eldorado do Sul (RS);2010;Mulheres;2473
Encantado (RS);2010;Total;1419
Encantado (RS);2010;Homens;638
Encantado (RS);2010;Mulheres;781
Encruzilhada do Sul (RS);2010;Total;1395
Encruzilhada do Sul (RS);2010;Homens;789
Encruzilhada do Sul (RS);2010;Mulheres;606
Engenho Velho (RS);2010;Total;108
Engenho Velho (RS);2010;Homens;48
Engenho Velho (RS);2010;Mulheres;61
Entre-Ijuís (RS);2010;Total;572
Entre-Ijuís (RS);2010;Homens;264
Entre-Ijuís (RS);2010;Mulheres;307
Entre Rios do Sul (RS);2010;Total;154
Entre Rios do Sul (RS);2010;Homens;76
Entre Rios do Sul (RS);2010;Mulheres;78
Erebango (RS);2010;Total;289
Erebango (RS);2010;Homens;156
Erebango (RS);2010;Mulheres;133
Erechim (RS);2010;Total;7723
Erechim (RS);2010;Homens;3760
Erechim (RS);2010;Mulheres;3963
Ernestina (RS);2010;Total;214
Ernestina (RS);2010;Homens;108
Ernestina (RS);2010;Mulheres;106
Herval (RS);2010;Total;524
Herval (RS);2010;Homens;268
Herval (RS);2010;Mulheres;257
Erval Grande (RS);2010;Total;425
Erval Grande (RS);2010;Homens;212
Erval Grande (RS);2010;Mulheres;213
Erval Seco (RS);2010;Total;691
Erval Seco (RS);2010;Homens;330
Erval Seco (RS);2010;Mulheres;361
Esmeralda (RS);2010;Total;430
Esmeralda (RS);2010;Homens;201
Esmeralda (RS);2010;Mulheres;229
Esperança do Sul (RS);2010;Total;384
Esperança do Sul (RS);2010;Homens;188
Esperança do Sul (RS);2010;Mulheres;195
Espumoso (RS);2010;Total;713
Espumoso (RS);2010;Homens;324
Espumoso (RS);2010;Mulheres;389
Estação (RS);2010;Total;397
Estação (RS);2010;Homens;189
Estação (RS);2010;Mulheres;208
Estância Velha (RS);2010;Total;4933
Estância Velha (RS);2010;Homens;2590
Estância Velha (RS);2010;Mulheres;2343
Esteio (RS);2010;Total;6889
Esteio (RS);2010;Homens;3562
Esteio (RS);2010;Mulheres;3327
Estrela (RS);2010;Total;3658
Estrela (RS);2010;Homens;1817
Estrela (RS);2010;Mulheres;1841
Estrela Velha (RS);2010;Total;258
Estrela Velha (RS);2010;Homens;109
Estrela Velha (RS);2010;Mulheres;149
Eugênio de Castro (RS);2010;Total;242
Eugênio de Castro (RS);2010;Homens;139
Eugênio de Castro (RS);2010;Mulheres;103
Fagundes Varela (RS);2010;Total;167
Fagundes Varela (RS);2010;Homens;89
Fagundes Varela (RS);2010;Mulheres;78
Farroupilha (RS);2010;Total;6042
Farroupilha (RS);2010;Homens;3052
Farroupilha (RS);2010;Mulheres;2991
Faxinal do Soturno (RS);2010;Total;429
Faxinal do Soturno (RS);2010;Homens;168
Faxinal do Soturno (RS);2010;Mulheres;261
Faxinalzinho (RS);2010;Total;261
Faxinalzinho (RS);2010;Homens;135
Faxinalzinho (RS);2010;Mulheres;126
Fazenda Vilanova (RS);2010;Total;731
Fazenda Vilanova (RS);2010;Homens;339
Fazenda Vilanova (RS);2010;Mulheres;392
Feliz (RS);2010;Total;1423
Feliz (RS);2010;Homens;764
Feliz (RS);2010;Mulheres;659
Flores da Cunha (RS);2010;Total;2904
Flores da Cunha (RS);2010;Homens;1456
Flores da Cunha (RS);2010;Mulheres;1448
Floriano Peixoto (RS);2010;Total;91
Floriano Peixoto (RS);2010;Homens;46
Floriano Peixoto (RS);2010;Mulheres;45
Fontoura Xavier (RS);2010;Total;625
Fontoura Xavier (RS);2010;Homens;333
Fontoura Xavier (RS);2010;Mulheres;292
Formigueiro (RS);2010;Total;325
Formigueiro (RS);2010;Homens;169
Formigueiro (RS);2010;Mulheres;156
Forquetinha (RS);2010;Total;156
Forquetinha (RS);2010;Homens;77
Forquetinha (RS);2010;Mulheres;79
Fortaleza dos Valos (RS);2010;Total;203
Fortaleza dos Valos (RS);2010;Homens;90
Fortaleza dos Valos (RS);2010;Mulheres;113
Frederico Westphalen (RS);2010;Total;3088
Frederico Westphalen (RS);2010;Homens;1577
Frederico Westphalen (RS);2010;Mulheres;1511
Garibaldi (RS);2010;Total;3599
Garibaldi (RS);2010;Homens;1844
Garibaldi (RS);2010;Mulheres;1755
Garruchos (RS);2010;Total;239
Garruchos (RS);2010;Homens;122
Garruchos (RS);2010;Mulheres;116
Gaurama (RS);2010;Total;369
Gaurama (RS);2010;Homens;170
Gaurama (RS);2010;Mulheres;198
General Câmara (RS);2010;Total;849
General Câmara (RS);2010;Homens;409
General Câmara (RS);2010;Mulheres;440
Gentil (RS);2010;Total;264
Gentil (RS);2010;Homens;133
Gentil (RS);2010;Mulheres;131
Getúlio Vargas (RS);2010;Total;1029
Getúlio Vargas (RS);2010;Homens;487
Getúlio Vargas (RS);2010;Mulheres;543
Giruá (RS);2010;Total;1192
Giruá (RS);2010;Homens;608
Giruá (RS);2010;Mulheres;584
Glorinha (RS);2010;Total;1334
Glorinha (RS);2010;Homens;667
Glorinha (RS);2010;Mulheres;667
Gramado (RS);2010;Total;3043
Gramado (RS);2010;Homens;1358
Gramado (RS);2010;Mulheres;1685
Gramado dos Loureiros (RS);2010;Total;210
Gramado dos Loureiros (RS);2010;Homens;101
Gramado dos Loureiros (RS);2010;Mulheres;109
Gramado Xavier (RS);2010;Total;307
Gramado Xavier (RS);2010;Homens;169
Gramado Xavier (RS);2010;Mulheres;138
Gravataí (RS);2010;Total;22515
Gravataí (RS);2010;Homens;11197
Gravataí (RS);2010;Mulheres;11318
Guabiju (RS);2010;Total;174
Guabiju (RS);2010;Homens;92
Guabiju (RS);2010;Mulheres;82
Guaíba (RS);2010;Total;5728
Guaíba (RS);2010;Homens;2993
Guaíba (RS);2010;Mulheres;2735
Guaporé (RS);2010;Total;2461
Guaporé (RS);2010;Homens;1297
Guaporé (RS);2010;Mulheres;1163
Guarani das Missões (RS);2010;Total;417
Guarani das Missões (RS);2010;Homens;190
Guarani das Missões (RS);2010;Mulheres;227
Harmonia (RS);2010;Total;462
Harmonia (RS);2010;Homens;219
Harmonia (RS);2010;Mulheres;243
Herveiras (RS);2010;Total;227
Herveiras (RS);2010;Homens;121
Herveiras (RS);2010;Mulheres;106
Horizontina (RS);2010;Total;2018
Horizontina (RS);2010;Homens;1006
Horizontina (RS);2010;Mulheres;1012
Hulha Negra (RS);2010;Total;607
Hulha Negra (RS);2010;Homens;289
Hulha Negra (RS);2010;Mulheres;318
Humaitá (RS);2010;Total;571
Humaitá (RS);2010;Homens;275
Humaitá (RS);2010;Mulheres;296
Ibarama (RS);2010;Total;198
Ibarama (RS);2010;Homens;88
Ibarama (RS);2010;Mulheres;110
Ibiaçá (RS);2010;Total;388
Ibiaçá (RS);2010;Homens;167
Ibiaçá (RS);2010;Mulheres;221
Ibiraiaras (RS);2010;Total;472
Ibiraiaras (RS);2010;Homens;211
Ibiraiaras (RS);2010;Mulheres;261
Ibirapuitã (RS);2010;Total;116
Ibirapuitã (RS);2010;Homens;59
Ibirapuitã (RS);2010;Mulheres;57
Ibirubá (RS);2010;Total;1782
Ibirubá (RS);2010;Homens;778
Ibirubá (RS);2010;Mulheres;1004
Igrejinha (RS);2010;Total;3772
Igrejinha (RS);2010;Homens;1895
Igrejinha (RS);2010;Mulheres;1877
Ijuí (RS);2010;Total;6550
Ijuí (RS);2010;Homens;3316
Ijuí (RS);2010;Mulheres;3234
Ilópolis (RS);2010;Total;287
Ilópolis (RS);2010;Homens;134
Ilópolis (RS);2010;Mulheres;153
Imbé (RS);2010;Total;4395
Imbé (RS);2010;Homens;2059
Imbé (RS);2010;Mulheres;2336
Imigrante (RS);2010;Total;274
Imigrante (RS);2010;Homens;131
Imigrante (RS);2010;Mulheres;143
Independência (RS);2010;Total;736
Independência (RS);2010;Homens;383
Independência (RS);2010;Mulheres;353
Inhacorá (RS);2010;Total;192
Inhacorá (RS);2010;Homens;83
Inhacorá (RS);2010;Mulheres;109
Ipê (RS);2010;Total;1033
Ipê (RS);2010;Homens;548
Ipê (RS);2010;Mulheres;485
Ipiranga do Sul (RS);2010;Total;180
Ipiranga do Sul (RS);2010;Homens;81
Ipiranga do Sul (RS);2010;Mulheres;99
Iraí (RS);2010;Total;510
Iraí (RS);2010;Homens;228
Iraí (RS);2010;Mulheres;282
Itaara (RS);2010;Total;647
Itaara (RS);2010;Homens;302
Itaara (RS);2010;Mulheres;345
Itacurubi (RS);2010;Total;551
Itacurubi (RS);2010;Homens;306
Itacurubi (RS);2010;Mulheres;245
Itapuca (RS);2010;Total;78
Itapuca (RS);2010;Homens;37
Itapuca (RS);2010;Mulheres;41
Itaqui (RS);2010;Total;1666
Itaqui (RS);2010;Homens;919
Itaqui (RS);2010;Mulheres;747
Itati (RS);2010;Total;365
Itati (RS);2010;Homens;177
Itati (RS);2010;Mulheres;187
Itatiba do Sul (RS);2010;Total;190
Itatiba do Sul (RS);2010;Homens;94
Itatiba do Sul (RS);2010;Mulheres;96
Ivorá (RS);2010;Total;94
Ivorá (RS);2010;Homens;39
Ivorá (RS);2010;Mulheres;55
Ivoti (RS);2010;Total;3060
Ivoti (RS);2010;Homens;1481
Ivoti (RS);2010;Mulheres;1579
Jaboticaba (RS);2010;Total;244
Jaboticaba (RS);2010;Homens;111
Jaboticaba (RS);2010;Mulheres;133
Jacuizinho (RS);2010;Total;196
Jacuizinho (RS);2010;Homens;89
Jacuizinho (RS);2010;Mulheres;107
Jacutinga (RS);2010;Total;271
Jacutinga (RS);2010;Homens;137
Jacutinga (RS);2010;Mulheres;134
Jaguarão (RS);2010;Total;1503
Jaguarão (RS);2010;Homens;828
Jaguarão (RS);2010;Mulheres;675
Jaguari (RS);2010;Total;546
Jaguari (RS);2010;Homens;252
Jaguari (RS);2010;Mulheres;295
Jaquirana (RS);2010;Total;422
Jaquirana (RS);2010;Homens;217
Jaquirana (RS);2010;Mulheres;205
Jari (RS);2010;Total;248
Jari (RS);2010;Homens;118
Jari (RS);2010;Mulheres;130
Jóia (RS);2010;Total;685
Jóia (RS);2010;Homens;310
Jóia (RS);2010;Mulheres;375
Júlio de Castilhos (RS);2010;Total;941
Júlio de Castilhos (RS);2010;Homens;487
Júlio de Castilhos (RS);2010;Mulheres;454
Lagoa Bonita do Sul (RS);2010;Total;259
Lagoa Bonita do Sul (RS);2010;Homens;125
Lagoa Bonita do Sul (RS);2010;Mulheres;134
Lagoão (RS);2010;Total;357
Lagoão (RS);2010;Homens;162
Lagoão (RS);2010;Mulheres;195
Lagoa dos Três Cantos (RS);2010;Total;166
Lagoa dos Três Cantos (RS);2010;Homens;71
Lagoa dos Três Cantos (RS);2010;Mulheres;96
Lagoa Vermelha (RS);2010;Total;1334
Lagoa Vermelha (RS);2010;Homens;683
Lagoa Vermelha (RS);2010;Mulheres;651
Lajeado (RS);2010;Total;7459
Lajeado (RS);2010;Homens;3483
Lajeado (RS);2010;Mulheres;3976
Lajeado do Bugre (RS);2010;Total;97
Lajeado do Bugre (RS);2010;Homens;48
Lajeado do Bugre (RS);2010;Mulheres;49
Lavras do Sul (RS);2010;Total;368
Lavras do Sul (RS);2010;Homens;176
Lavras do Sul (RS);2010;Mulheres;191
Liberato Salzano (RS);2010;Total;480
Liberato Salzano (RS);2010;Homens;241
Liberato Salzano (RS);2010;Mulheres;239
Lindolfo Collor (RS);2010;Total;750
Lindolfo Collor (RS);2010;Homens;391
Lindolfo Collor (RS);2010;Mulheres;358
Linha Nova (RS);2010;Total;144
Linha Nova (RS);2010;Homens;69
Linha Nova (RS);2010;Mulheres;75
Machadinho (RS);2010;Total;483
Machadinho (RS);2010;Homens;224
Machadinho (RS);2010;Mulheres;259
Maçambará (RS);2010;Total;509
Maçambará (RS);2010;Homens;207
Maçambará (RS);2010;Mulheres;302
Mampituba (RS);2010;Total;275
Mampituba (RS);2010;Homens;119
Mampituba (RS);2010;Mulheres;156
Manoel Viana (RS);2010;Total;723
Manoel Viana (RS);2010;Homens;344
Manoel Viana (RS);2010;Mulheres;379
Maquiné (RS);2010;Total;683
Maquiné (RS);2010;Homens;332
Maquiné (RS);2010;Mulheres;351
Maratá (RS);2010;Total;242
Maratá (RS);2010;Homens;116
Maratá (RS);2010;Mulheres;126
Marau (RS);2010;Total;4683
Marau (RS);2010;Homens;2343
Marau (RS);2010;Mulheres;2340
Marcelino Ramos (RS);2010;Total;444
Marcelino Ramos (RS);2010;Homens;196
Marcelino Ramos (RS);2010;Mulheres;248
Mariana Pimentel (RS);2010;Total;327
Mariana Pimentel (RS);2010;Homens;172
Mariana Pimentel (RS);2010;Mulheres;155
Mariano Moro (RS);2010;Total;66
Mariano Moro (RS);2010;Homens;23
Mariano Moro (RS);2010;Mulheres;44
Marques de Souza (RS);2010;Total;473
Marques de Souza (RS);2010;Homens;230
Marques de Souza (RS);2010;Mulheres;243
Mata (RS);2010;Total;241
Mata (RS);2010;Homens;110
Mata (RS);2010;Mulheres;132
Mato Castelhano (RS);2010;Total;350
Mato Castelhano (RS);2010;Homens;184
Mato Castelhano (RS);2010;Mulheres;166
Mato Leitão (RS);2010;Total;532
Mato Leitão (RS);2010;Homens;273
Mato Leitão (RS);2010;Mulheres;258
Mato Queimado (RS);2010;Total;147
Mato Queimado (RS);2010;Homens;70
Mato Queimado (RS);2010;Mulheres;77
Maximiliano de Almeida (RS);2010;Total;309
Maximiliano de Almeida (RS);2010;Homens;159
Maximiliano de Almeida (RS);2010;Mulheres;150
Minas do Leão (RS);2010;Total;347
Minas do Leão (RS);2010;Homens;162
Minas do Leão (RS);2010;Mulheres;185
Miraguaí (RS);2010;Total;591
Miraguaí (RS);2010;Homens;309
Miraguaí (RS);2010;Mulheres;282
Montauri (RS);2010;Total;92
Montauri (RS);2010;Homens;38
Montauri (RS);2010;Mulheres;54
Monte Alegre dos Campos (RS);2010;Total;240
Monte Alegre dos Campos (RS);2010;Homens;135
Monte Alegre dos Campos (RS);2010;Mulheres;105
Monte Belo do Sul (RS);2010;Total;188
Monte Belo do Sul (RS);2010;Homens;86
Monte Belo do Sul (RS);2010;Mulheres;101
Montenegro (RS);2010;Total;4905
Montenegro (RS);2010;Homens;2455
Montenegro (RS);2010;Mulheres;2450
Mormaço (RS);2010;Total;120
Mormaço (RS);2010;Homens;58
Mormaço (RS);2010;Mulheres;62
Morrinhos do Sul (RS);2010;Total;164
Morrinhos do Sul (RS);2010;Homens;77
Morrinhos do Sul (RS);2010;Mulheres;87
